id,isFraud
480451,0
563101,0
108884,0
181338,0
675417,0
874207,0
579557,0
471888,0
13100,0
345555,0
228519,0
469343,0
110306,0
1046411,0
61004,0
481500,0
817846,0
457354,0
968569,0
534070,0
859453,0
80307,0
721404,0
566287,0
808695,0
1035793,0
121728,0
455038,0
659860,0
574252,0
747702,0
253049,0
439091,0
765177,0
288405,0
831967,0
500845,0
612282,0
871273,0
417651,0
446273,0
766610,0
631286,0
1034425,0
322226,0
333330,0
202779,0
1042697,0
831691,0
681548,0
491041,0
43372,0
97518,0
234529,0
792484,0
359846,0
905098,0
397347,0
587679,0
980966,0
948646,0
927261,0
916159,0
860328,0
477521,0
186626,0
322893,0
872596,0
29521,0
225331,0
675660,0
589657,0
139612,0
1007275,0
432603,0
533026,0
672477,0
314271,0
337655,0
661214,0
975719,0
817220,0
445059,0
431321,0
724969,0
51715,0
646542,0
700705,0
34400,0
722816,0
890339,0
579493,0
686448,0
495342,0
659213,0
597925,0
753274,0
964097,0
965395,0
403637,0
26256,0
512765,0
238481,0
448815,0
963757,0
529062,0
713421,0
731769,0
232104,0
814638,0
492335,0
790147,0
470033,0
561225,0
405999,0
912342,0
878140,0
711375,0
131431,0
438370,0
273291,0
459135,0
515306,0
486378,0
386297,0
149882,0
917237,0
817184,0
312518,0
160576,0
456336,0
975976,0
48726,0
205287,0
543963,0
333874,0
609496,0
403528,0
663350,0
823890,0
396139,0
686832,0
159390,0
493558,0
824653,0
954239,0
413853,0
718611,0
507859,0
971285,0
286514,0
851855,0
603022,0
820554,0
798251,0
272398,0
255810,0
153863,0
668546,0
827799,0
360731,0
263257,0
246565,0
59455,0
215439,0
88990,0
1039974,0
532114,0
771536,0
739354,0
918670,0
1029472,0
915710,0
133214,0
714979,0
853589,0
378730,0
668101,0
130773,0
662463,0
729509,0
190107,0
903171,0
120172,0
929395,0
229118,0
217080,0
494033,0
815132,0
847456,0
127895,0
932261,0
591150,0
58939,0
29503,0
934200,0
226489,0
32617,0
398903,0
920521,0
427579,0
287163,0
939219,0
392707,0
309229,0
351976,0
973514,0
146936,0
630164,0
175107,0
885218,0
708936,0
757952,0
959093,0
506391,0
679317,0
998257,0
503143,0
1035446,0
784508,0
1033266,0
478745,0
8097,0
161971,0
106985,0
727350,0
85690,0
895979,0
166263,0
758784,0
378007,0
122359,0
973593,0
283621,0
570520,0
934257,0
143438,0
822986,0
977950,0
980684,0
791388,0
406709,0
929750,0
36423,0
280482,0
160505,0
387692,0
909208,0
413797,0
736201,0
575731,0
529654,0
508631,0
497609,0
263173,0
354183,0
207099,0
794045,0
967756,0
892692,0
922017,0
201755,0
216317,0
383327,0
988181,0
603816,0
453213,0
719667,0
692155,0
665845,0
735082,0
1033170,0
737579,0
614435,0
618734,0
36272,0
554229,0
744600,0
937779,0
909533,0
29188,0
228162,0
839987,0
390209,0
743252,0
960485,0
242591,0
191024,0
1017190,0
992318,0
495888,0
197476,0
222002,0
883298,0
514411,0
43853,0
840460,0
978929,0
17330,0
443679,0
780942,0
703565,0
724907,0
875734,0
37069,0
112564,0
199400,0
49050,0
381228,0
595598,0
943754,0
406357,0
984734,0
1039872,0
470863,0
102681,0
868181,0
494944,0
426637,0
945890,0
677109,0
491891,0
22122,0
142410,0
78419,0
636989,0
36208,0
932409,0
757505,0
523097,0
714212,0
946444,0
994233,0
179160,0
388354,0
1032421,0
800719,0
173296,0
983117,0
139989,0
539193,0
12652,0
843684,0
951230,0
5332,0
281366,0
783759,0
711953,0
104839,0
942157,0
367370,0
55658,0
502384,0
794559,0
425622,0
28641,0
684162,0
963946,0
14700,0
175381,0
247018,0
837268,0
299113,0
1029148,0
900385,0
100608,0
49342,0
729124,0
749274,0
217252,0
736555,0
680300,0
113155,0
367810,0
376985,0
441416,0
64831,0
201084,0
407975,0
284286,0
343914,0
381473,0
73563,0
725532,0
361063,0
596646,0
415574,0
761727,0
567481,0
493102,0
1013853,0
837014,0
628752,0
851993,0
555340,0
322078,0
779730,0
458434,0
637206,0
898268,0
708216,0
484642,0
433856,0
751670,0
676154,0
422104,0
109206,0
638158,0
402095,0
988467,0
788993,0
951649,0
343002,0
756600,0
10017,0
658985,0
157599,0
2550,0
395573,0
417168,0
924769,0
873520,0
1022612,0
229002,0
557344,0
255529,0
614508,0
905441,0
61696,0
229385,0
981006,0
659525,0
59580,0
896008,0
14449,0
653696,0
80881,0
334136,0
154721,0
56005,0
560702,0
189594,0
746352,0
234159,0
137611,0
20591,0
615308,0
961485,0
995746,0
217394,0
323503,0
125318,0
33914,0
475421,0
605986,0
313033,0
727095,0
251078,0
803244,0
296921,0
544347,0
504891,0
76938,0
313115,0
689960,0
381861,0
140057,0
908283,0
473659,0
120454,0
818089,0
643586,0
730031,0
352226,0
209283,0
217782,0
696334,0
1018109,0
396862,0
97078,0
950984,0
909409,0
479338,0
627241,0
606400,0
1018835,0
355105,0
901432,0
116184,0
844928,0
688067,0
61526,0
314762,0
442793,0
774925,0
770610,0
210993,0
624556,0
869198,0
504091,0
95864,0
998307,0
741476,0
534319,0
728853,0
814012,0
445899,0
219380,0
3879,0
610115,0
821043,0
903287,0
176530,0
672385,0
321339,0
95980,0
864240,0
638223,0
128177,0
273939,0
101934,0
364420,0
63836,0
599007,0
1016459,0
296014,0
256260,0
1028073,0
986464,0
336049,0
47486,0
443136,0
761204,0
5106,0
651681,0
753131,0
614067,0
1009993,0
917954,0
59350,0
105191,0
194841,0
222517,0
395290,0
302254,0
649340,0
111527,0
985084,0
973154,0
733529,0
830008,0
454520,0
885762,0
400824,0
46761,0
376140,0
951709,0
613526,0
332835,0
771727,0
413961,0
997476,0
402215,0
888890,0
107600,0
8057,0
907169,0
863838,0
678103,0
568109,0
498668,0
549141,0
691459,0
327042,0
397421,0
1039867,0
1009220,0
366510,0
996481,0
227617,0
20795,0
351765,0
393234,0
794846,0
98310,0
248362,0
31900,0
205981,0
749863,0
301948,0
143569,0
566386,0
253794,0
120917,0
961077,0
164829,0
236188,0
812388,0
219248,0
843273,0
83205,0
659157,0
916483,0
700421,0
279857,0
844684,0
926887,0
83417,0
990713,0
744093,0
762150,0
689432,0
589416,0
177148,0
946853,0
216349,0
570606,0
944094,0
299529,0
166624,0
499222,0
120326,0
438445,0
315227,0
620801,0
47931,0
243835,0
627898,0
840361,0
834854,0
1033943,0
20412,0
34331,0
544250,0
1035501,0
5469,0
314838,0
349108,0
211792,0
615016,0
268531,0
760089,0
993765,0
838420,0
503606,0
947075,0
248944,0
73777,0
16436,0
91991,0
510778,0
310576,0
480098,0
633973,0
795433,0
850099,0
413233,0
656681,0
31889,0
523388,0
917351,0
301139,0
367400,0
749114,0
81427,0
452145,0
199702,0
657304,0
175524,0
923522,0
646842,0
1008844,0
315955,0
700097,0
891985,0
438267,0
748239,0
791966,0
187419,0
780484,0
539663,0
895042,0
593256,0
671423,0
354467,0
975405,0
580403,0
658139,0
615030,0
642285,0
13801,0
171305,0
67977,0
902798,0
418971,0
850098,0
187016,0
1022490,0
1013949,0
994984,0
792531,0
880288,0
279249,0
20807,0
749256,0
765167,0
334571,0
668333,0
688868,0
561935,0
424250,0
363989,0
587707,0
746304,0
254507,0
431556,0
354808,0
991267,0
776575,0
796593,0
819577,0
692002,0
290982,0
679502,0
1036886,0
930853,0
760617,0
81628,0
1118,0
288166,0
624989,0
1003234,0
912119,0
910516,0
932536,0
237305,0
386033,0
894763,0
496005,0
749802,0
315700,0
424862,0
326071,0
466285,0
652113,0
48853,0
678365,0
530298,0
87667,0
156911,0
1011143,0
357526,0
654427,0
48650,0
374707,0
902900,0
129426,0
41123,0
570079,0
48313,0
788680,0
162809,0
477041,0
316226,0
244410,0
843044,0
500439,0
124097,0
726575,0
871742,0
3499,0
647401,0
1045016,0
201558,0
762023,0
248952,0
532910,0
285879,0
975836,0
338929,0
576606,0
374927,0
754383,0
574487,0
737204,0
457169,0
630276,0
22135,0
499451,0
257101,0
698437,0
100295,0
996932,0
354935,0
817905,0
639448,0
434481,0
133836,0
702863,0
44466,0
892346,0
377566,0
93586,0
1015989,0
672155,0
154154,0
394509,0
845095,0
386674,0
857347,0
327062,0
940075,0
629662,0
782865,0
230337,0
374368,0
118264,0
541466,0
551949,0
883,0
723558,0
156637,0
685790,0
184885,0
741592,0
681226,0
813060,0
298396,0
636555,0
492855,0
1017212,0
785423,0
985281,0
284222,0
992839,0
308478,0
229216,0
815256,0
695006,0
32429,0
118972,0
806671,0
368770,0
361832,0
780878,0
946130,0
977119,0
806804,0
544791,0
589209,0
423346,0
89587,0
289376,0
6322,0
395909,0
886813,0
613668,0
714271,0
850783,0
888048,0
350788,0
946621,0
871969,0
229327,0
36235,0
1042010,0
894189,0
988782,0
749207,0
932333,0
424855,0
55762,0
710546,0
116274,0
610310,0
145674,0
321044,0
364075,0
356286,0
613269,0
188809,0
429003,0
336075,0
456416,0
535328,0
732054,0
5913,0
791953,0
139184,0
309120,0
306341,0
100735,0
209036,0
349253,0
754586,0
41786,0
767276,0
144268,0
208862,0
730572,0
31819,0
676440,0
229301,0
252857,0
419012,0
724799,0
885033,0
813238,0
730948,0
772093,0
27551,0
870026,0
403928,0
680492,0
531815,0
606512,0
157153,0
755375,0
313808,0
713810,0
116816,0
686686,0
379119,0
356289,0
993502,0
52576,0
344809,0
256629,0
755221,0
204788,0
274475,0
129017,0
206003,0
278250,0
289066,0
700672,0
105212,0
550955,0
795504,0
414544,0
453564,0
593168,0
896963,0
33650,0
948369,0
444470,0
776586,0
585211,0
273550,0
1003898,0
825688,0
857776,0
197300,0
240212,0
882953,0
632647,0
314829,0
295713,0
539715,0
862658,0
826320,0
938207,0
330678,0
818636,0
246699,0
2782,0
165043,0
328510,0
551286,0
569710,0
1045793,0
377684,0
686283,0
410354,0
238001,0
855616,0
728772,0
171116,0
836321,0
393708,0
946084,0
977414,0
662387,0
860733,0
376621,0
244974,0
338229,0
1002717,0
879327,0
331307,0
854809,0
57010,0
278042,0
627388,0
577456,0
293459,0
703851,0
994520,0
877447,0
723904,0
149967,0
488724,0
603579,0
306332,0
37727,0
715256,0
102671,0
453509,0
86885,0
932696,0
360859,0
1045335,0
108166,0
767744,0
553497,0
407656,0
612902,0
655607,0
1022238,0
176632,0
280421,0
251171,0
812304,0
432628,0
1030539,1
469751,0
179057,0
551570,0
717988,0
982037,0
961082,0
612,0
276363,0
770453,0
55914,0
80618,0
73166,0
561826,0
787759,0
74430,0
949574,0
811734,0
116761,0
349990,0
35025,0
259108,0
503356,0
528157,0
459713,0
692183,0
140239,0
879187,0
74217,0
812321,0
131009,0
861466,0
406835,0
235444,0
449081,0
57704,0
229985,0
1041944,0
929698,0
547453,0
129879,0
1035880,0
710112,0
167946,0
962939,0
220385,0
206763,0
636507,0
372150,0
390469,0
246872,0
152349,0
293090,0
426773,0
374572,0
586263,0
194612,0
361861,0
721885,0
495253,0
249805,0
777316,0
542497,0
354824,0
501355,0
272592,0
1019338,0
175393,0
67448,0
357653,0
616822,0
325342,0
543381,0
261487,0
524209,0
84751,0
98832,0
437587,0
1416,0
53670,0
291008,0
27325,0
460155,0
329954,0
1042997,0
671722,0
39182,0
932873,0
892627,0
385364,0
860963,0
559996,0
475058,0
479349,0
997240,0
828775,0
472588,0
1045042,0
738457,0
878269,0
369315,0
1002482,0
222090,0
689981,0
206182,0
773196,0
874219,0
870069,0
350811,0
313799,0
572145,0
700401,0
848249,0
961260,0
729011,0
404847,0
283061,0
365155,0
779426,0
316932,0
345863,0
700849,0
452077,0
114713,0
494357,0
878677,0
403670,0
522185,0
976495,0
369747,0
171398,0
249022,0
640633,0
91844,0
1027845,0
913459,0
395953,0
165904,0
353693,0
971070,0
516235,0
602059,0
1041548,0
1046857,0
729929,0
31892,0
455063,0
746527,0
929494,0
671661,0
872056,0
152172,0
296277,0
460770,0
37852,0
402411,0
915039,0
337261,0
825519,0
276860,0
702157,0
233570,0
623412,0
10598,0
932716,0
468897,0
596683,0
496753,0
175924,0
697165,0
861256,0
727237,0
1012847,0
525097,0
987021,0
170013,0
1022839,0
936776,0
108841,0
582563,0
2326,0
912396,0
961771,0
648369,0
293012,0
82394,0
761205,0
312480,0
781051,0
907353,0
290196,0
68698,0
910842,0
224098,0
957039,0
497385,0
511433,0
231148,0
694366,0
10514,0
648910,0
788730,0
694918,0
966474,0
828082,0
842055,0
773460,0
75507,0
249877,0
17855,0
416052,0
545236,0
85181,0
662356,0
940458,0
18007,0
791036,0
979557,0
34889,0
780418,0
658568,0
763058,0
643681,0
593537,0
623921,0
266927,0
248291,0
296919,0
179115,0
1005520,0
372046,0
295223,0
266440,0
335273,0
1004684,0
425061,0
8853,0
831527,0
100193,0
735115,0
652114,0
964669,0
906634,0
911098,0
888041,0
894245,0
151393,0
996340,0
199606,0
334527,0
389784,0
555522,0
214200,0
622605,0
90815,0
372498,0
614456,0
302048,0
604896,0
57433,0
468377,0
984243,0
108018,0
981367,0
62087,0
379961,0
164405,0
992452,0
122727,0
267195,0
85162,0
142566,0
420874,0
138283,0
686015,0
365938,0
668949,0
920017,0
898282,0
606139,0
944743,0
348576,0
803561,0
718062,0
867687,0
166838,0
222602,0
1044534,0
65409,0
406720,0
160462,0
989506,0
318301,0
147889,0
607686,0
582212,0
1014015,0
948007,0
577588,0
818247,0
671837,0
964433,0
2928,0
1041812,0
45054,0
449766,0
303429,0
291725,0
622834,0
356436,0
493514,0
254375,0
405835,0
219290,0
448701,0
469721,0
569545,0
1029428,0
730265,0
369127,0
1023585,0
970687,0
721742,0
530931,0
196912,0
848880,0
484042,0
205353,0
173481,0
66409,0
168669,0
197471,0
635217,0
17241,0
304186,0
550084,0
728895,0
1009892,0
462987,0
31953,0
473701,0
244624,0
549009,0
360727,0
3665,0
764719,0
128207,0
309267,0
676554,0
959142,0
392183,0
652373,0
9255,0
678943,0
552947,0
55366,0
996668,0
357725,0
641038,0
533778,0
774387,0
4755,0
423478,0
157950,0
337786,0
21086,0
433206,0
752598,0
770237,0
188822,0
665813,0
563497,0
794653,0
519221,0
973293,0
71275,0
450405,0
167079,0
296503,0
900286,0
781885,0
1026303,0
570341,0
319074,0
298225,0
168307,0
922472,0
131601,0
779037,0
262816,0
260869,0
918246,0
760003,0
75153,0
68907,0
470618,0
1008727,0
327110,0
28763,0
676395,0
303835,0
460918,0
385515,0
675869,0
414767,0
184147,0
129695,0
35495,0
378959,0
788499,0
221280,0
55783,0
8495,0
273669,0
423230,0
343650,0
777954,0
825687,0
56562,0
107326,0
471794,0
973535,0
998703,0
505541,0
411431,0
72052,0
544240,0
153497,0
28512,0
1035416,0
864745,0
355838,0
46383,0
377098,0
592265,0
187196,0
260334,0
891740,0
308912,0
333094,0
512144,0
929640,0
442553,0
767537,0
145935,0
270782,0
349061,0
127251,0
688939,0
564445,0
602020,0
770541,0
114115,0
608524,0
280007,0
1045988,0
478885,0
759875,0
751810,0
839442,0
213686,0
965253,0
145129,0
1045407,0
1012564,0
811266,0
923227,0
738395,0
1043645,0
29831,0
645409,0
206023,0
620480,0
62675,0
235210,0
378985,0
977411,0
981111,0
978216,0
988972,0
443704,0
604538,0
815327,0
198210,0
843019,0
285404,0
311927,0
222559,0
240457,0
193433,0
248209,0
407113,0
84369,0
972563,0
944963,0
11396,0
388035,0
695498,0
349949,0
704360,0
469859,0
330918,0
563887,0
875017,0
964116,0
177206,0
322860,0
354376,0
854330,0
104606,0
878845,0
1028911,0
220742,0
658060,0
855362,0
287809,0
646373,0
87364,0
28881,0
1014134,0
338285,0
500701,0
741610,0
704751,0
32691,0
19161,0
686622,0
876202,0
566613,0
910065,0
398594,0
42869,0
51040,0
151015,0
194095,0
157835,0
994814,0
929331,0
602097,0
409099,0
486395,0
65032,0
217570,0
306340,0
529655,0
576404,0
824173,0
663330,0
1021763,0
573788,0
85501,0
503705,0
837465,0
982616,0
719648,0
450973,0
554260,0
191383,0
627692,0
601054,0
184256,0
509522,0
573034,0
457005,0
522393,0
353399,0
498570,0
299050,0
767495,0
596478,0
318316,0
62896,0
1047163,0
398841,0
689877,0
612060,0
403304,0
716475,0
606727,0
878698,0
924476,0
207498,0
565828,0
778209,0
385636,0
137520,0
686734,0
1030970,0
517228,0
953270,0
348928,0
1014262,0
100144,0
582386,0
559876,0
878688,0
582748,0
870029,0
508670,0
883369,0
670511,0
782763,0
664459,0
336353,0
797690,0
842648,0
663764,0
879633,0
612145,0
78784,0
643455,0
925348,0
388972,0
5988,0
1000508,0
1037125,0
444397,0
365888,0
828099,0
685655,0
1031588,0
331211,0
258539,0
466225,0
739848,0
706486,0
747345,0
456918,0
1021772,0
337196,0
882074,0
191916,0
306921,0
593386,0
1033964,0
1046339,0
591248,0
106573,0
132040,0
685691,0
727506,0
413603,0
729198,0
1009556,0
99601,0
392072,0
465316,0
68881,0
228979,0
115377,0
622555,0
897447,0
967759,0
906413,0
824496,0
386268,0
700368,0
471085,0
198621,0
932784,0
632400,0
166352,0
259962,0
503357,0
134242,0
206675,0
680859,0
451930,0
33931,0
730828,0
789909,0
665235,0
711059,0
207348,0
681923,0
401709,0
619950,0
241494,0
525026,0
447401,0
658206,0
190769,0
88937,0
484402,0
584353,0
706132,0
845390,0
874599,0
845145,0
634632,0
937708,0
747485,0
167414,0
605249,0
870160,0
762605,0
151596,0
130967,0
559387,0
666892,0
349444,0
369191,0
124316,0
873256,0
783692,0
739215,0
1017400,0
564441,0
240307,0
23778,0
40345,0
101353,0
499154,0
526859,0
125224,0
31401,0
440147,0
629335,0
925082,0
296081,0
1045946,0
245519,0
479265,0
17170,0
594220,0
60205,0
648361,0
911033,0
855534,0
266954,0
511768,0
91149,0
950166,0
161027,0
128474,0
355127,0
489382,0
845565,0
434539,0
37752,0
1009801,0
595139,0
473352,0
71351,0
142358,0
712904,0
539867,0
837946,0
905581,0
645592,0
900181,0
122874,0
759608,0
746865,0
910694,0
419313,0
820115,0
1017160,0
750982,0
611342,0
286981,0
804855,0
291977,0
586029,0
833892,0
265373,0
10705,0
357910,0
498709,0
481320,0
179276,0
140158,0
753364,0
49520,0
960308,0
286522,0
1024009,0
998043,0
294339,0
46455,0
235364,0
325667,0
373764,0
1017299,0
638358,0
641818,0
996721,0
619268,0
898524,0
430302,0
80845,0
1630,0
158452,0
811555,0
703473,0
313629,0
479091,0
376389,0
960962,0
174614,0
629553,0
324074,0
167571,0
750847,0
822599,0
862143,0
389019,0
650929,0
192168,0
431892,0
674753,0
907566,0
743069,0
844993,0
17975,0
946728,0
962567,0
411755,0
25408,0
521541,0
963879,0
1043206,0
458057,0
843689,0
224282,0
798985,0
582345,0
40911,0
217017,0
512315,0
71868,0
676248,0
842275,0
569546,0
33571,0
455303,0
872120,0
826579,0
905274,0
39255,0
86317,0
817269,0
1046445,0
569681,0
642057,0
232385,0
22777,0
218330,0
359262,0
785413,0
101194,0
727496,0
381120,0
75114,0
760487,0
704227,0
194014,0
482311,0
216736,0
631586,0
31209,0
533332,0
657883,0
797664,0
489899,0
602377,0
612290,0
420268,0
629606,0
915322,0
967586,0
682080,0
833487,0
647914,0
384500,0
846477,0
878752,0
468347,0
932283,0
972783,0
642178,0
430669,0
30048,0
674310,0
413442,0
1041852,0
253996,0
303099,0
923936,0
182090,0
643819,0
203005,0
725723,0
261301,0
141989,0
134020,0
692739,0
174875,0
812272,0
756688,0
417133,0
699870,0
227572,0
475620,0
931657,0
972535,0
256130,0
424890,0
962012,0
605438,0
930016,0
694942,0
588912,0
967240,0
928451,0
433185,0
30335,0
600592,0
463693,0
796618,0
73037,0
642298,0
324244,0
1038215,0
990674,0
454929,0
452708,0
312979,0
417695,0
992121,0
1026916,0
784536,0
807135,0
439984,0
180572,0
681603,0
920458,0
770511,0
122007,0
633002,0
510144,0
693140,0
493859,0
473368,0
308457,0
701744,0
969500,0
372035,0
584331,0
771154,0
666531,0
523666,0
885135,0
529542,0
883714,0
952053,0
373396,0
334866,0
488374,0
506686,0
838369,0
116190,0
363605,0
383946,0
521880,0
878693,0
331406,0
130575,0
919580,0
217304,0
227385,0
699910,0
492792,0
71226,0
449816,0
827230,0
827762,0
473265,0
274815,0
489664,0
903975,0
332266,0
792025,0
840770,0
189975,0
160550,0
995353,0
461171,0
148103,0
455272,0
590232,0
762279,0
648552,0
786485,0
198368,0
785695,0
983469,0
487428,0
127030,0
1032906,0
689252,0
184616,0
950632,0
687015,0
115251,0
96764,0
239477,0
41958,0
305889,0
1043911,0
315211,0
953682,0
743781,0
738321,0
228194,0
96641,0
175679,0
469706,0
364275,0
107446,0
1022439,0
972444,0
999645,0
523674,0
294919,0
1007780,0
6744,0
967360,0
879953,0
428661,0
226740,0
931014,0
400599,0
806550,0
562311,0
131332,0
444437,0
185568,0
16472,0
828173,0
846679,0
820068,0
114521,0
51724,0
58324,0
107814,0
519791,0
1027957,0
441519,0
656669,0
403314,0
660534,0
91969,0
630836,0
385206,0
251961,0
999975,0
221450,0
224946,0
282906,0
834162,0
704413,0
41887,0
921268,0
65125,0
684222,0
443014,0
891877,0
753871,0
992454,0
51912,0
874323,0
773011,0
772163,0
470590,0
355407,0
249859,0
312488,0
876676,0
174817,0
26835,0
938880,0
326961,0
482787,0
527425,0
432204,0
254593,0
782397,0
492842,0
336270,0
306156,0
218196,0
813066,0
17520,0
272895,0
367318,0
836125,0
110926,0
452753,0
307095,0
828479,0
89977,0
504090,0
641642,0
234908,0
94061,0
740451,0
400635,0
748956,0
242334,0
256453,0
430909,0
629236,0
768424,0
82792,0
772978,0
42310,0
893400,0
716661,0
988449,0
546625,0
339436,0
938393,0
185302,0
815030,0
490886,0
751136,0
259494,0
62948,0
248653,0
66506,0
942338,0
984327,0
790305,0
883453,0
1033219,0
436297,0
235298,0
635032,0
389215,0
302208,0
482348,0
912734,0
640926,0
855354,0
292362,0
279325,0
559121,0
29747,0
6896,0
612841,0
149901,0
378014,0
331021,0
375305,0
874114,0
1030198,0
1038671,0
954567,0
590952,0
722878,0
1036173,0
557668,0
507303,0
485674,0
53448,0
126370,0
456519,0
207574,0
395759,0
965277,0
712816,0
675584,0
704608,0
544410,0
214121,0
667886,0
885118,0
235776,0
327324,0
1003753,0
380244,0
731956,0
374330,0
586119,0
390901,0
10175,0
666171,0
711305,0
835289,0
1034271,0
999474,0
711139,0
802051,0
240751,0
977245,0
473415,0
804202,0
347456,0
25734,0
366792,0
911750,0
12700,0
285747,0
227263,0
890540,0
274110,0
1031154,0
1009343,0
397512,0
1002749,0
370723,0
247513,0
596377,0
932015,0
862562,0
310043,0
904993,0
497489,0
589564,0
951750,0
850839,0
573982,0
357216,0
944403,0
38390,0
776050,0
871592,0
12627,0
430897,0
273051,0
180686,0
349916,0
397482,0
99420,0
894356,0
1004928,0
53742,0
319431,0
381973,0
599854,0
819734,0
405053,0
765597,0
437452,0
739783,0
64725,0
144386,0
645969,0
536607,0
1036650,0
113264,0
315448,0
770545,0
380524,0
224448,0
683221,0
932684,0
960538,0
223203,0
1012576,0
452407,0
45955,0
757811,0
755886,0
973742,0
964480,0
722846,0
259389,0
23809,0
542986,0
6808,0
129564,0
1022102,0
783405,0
365427,0
501512,0
509811,0
1041005,0
348996,0
945536,0
70199,0
894153,0
784051,0
100594,0
436394,0
661464,0
125324,0
613355,0
1023416,0
760986,0
1028631,0
1011719,0
473333,0
499243,0
608272,0
756609,0
567705,0
488650,0
376800,0
64204,0
687102,0
606772,0
691923,0
684897,0
837561,0
828979,0
2904,0
686105,0
209921,0
1014616,0
774161,0
276887,0
761638,0
239577,0
117153,0
425087,0
202773,0
680521,0
848427,0
556384,0
26293,0
699318,0
1039140,0
999888,0
500975,0
434550,0
302049,0
396518,0
935225,0
705644,0
62876,0
751737,0
595920,0
676018,0
384213,0
467798,0
303798,0
136989,0
802689,0
132583,0
726102,0
950002,0
790048,0
212157,0
526099,0
213059,0
481857,0
29265,0
243643,0
704141,0
302743,0
798782,0
406776,0
942349,0
494908,0
1031573,0
849592,0
19147,0
157633,0
136479,0
720477,0
795670,0
163402,0
839369,0
849601,0
717197,0
878907,0
241399,0
687191,0
477350,0
892586,0
1043580,0
923447,0
550964,0
440331,0
91279,0
363064,0
892121,0
41871,0
701157,0
960227,0
436816,0
762072,0
530610,0
486155,0
100588,0
582520,0
1037990,0
545416,0
54992,0
39240,0
180679,0
133147,0
511127,0
497828,0
1024089,0
693560,0
814278,0
1015859,0
152331,0
224225,0
109191,0
205421,0
147276,0
346838,0
4931,0
308421,0
574782,0
673716,0
378415,0
161546,0
850053,0
607987,0
170025,0
449220,0
476876,0
541705,0
233220,0
469762,0
7586,0
704770,0
669795,0
237400,0
147371,0
708238,0
88667,0
420237,0
125301,0
995673,0
727698,0
912697,0
722000,0
980731,0
789040,0
794212,0
1037083,0
923158,0
25222,0
270060,0
658704,0
88808,0
7508,0
664926,0
541473,0
737041,0
48263,0
787276,0
905157,0
312163,0
968027,0
62447,0
872551,0
721668,0
672111,0
800680,0
706176,0
267059,0
132507,0
593561,0
464141,0
450822,0
211267,0
583863,0
1038015,0
769552,0
195276,0
859744,0
243766,0
501151,0
829279,0
73249,0
21311,0
123889,0
786858,0
290729,0
711304,0
429792,0
882991,0
162461,0
236446,0
652066,0
194327,0
68357,0
4431,0
703273,0
574469,0
106589,0
184545,0
404820,0
841588,0
142734,0
618284,0
104433,0
350954,0
864733,0
1027323,0
982749,0
842012,0
864351,0
585399,0
668614,0
588702,0
525023,0
896053,0
1024884,0
688458,0
436487,0
96040,0
390685,0
770046,0
65508,0
127758,0
903480,0
509486,0
480724,0
441226,0
840715,0
679621,0
951519,0
351733,0
338004,0
357211,0
132434,0
910328,0
500582,0
475895,0
475304,0
350938,0
907609,0
277718,0
304962,0
698953,0
206018,0
980121,0
299942,0
795950,0
567765,0
356287,0
949225,0
273613,0
424164,0
565558,0
448660,0
623734,0
794671,0
10067,0
227781,0
944169,0
789985,0
65446,0
867743,0
740390,0
432163,0
29269,0
159960,0
810941,0
628384,0
598793,0
946462,0
557031,0
829696,0
703854,0
480638,0
745186,0
982439,0
332477,0
100347,0
383853,0
952176,0
1013951,0
577559,0
947425,0
673032,0
757490,0
649606,0
3653,0
450148,0
178576,0
28686,0
474998,0
912234,0
415036,0
4207,0
965492,0
744370,0
826998,0
286109,0
881610,0
549219,0
786526,0
516935,0
526779,0
32074,0
909535,0
614865,0
999818,0
592529,0
877341,0
410138,0
342980,0
168577,0
641618,0
724169,0
982441,0
714752,0
97904,0
789732,0
102372,0
752951,0
387495,0
537288,0
524163,0
496386,0
768792,0
876547,0
234623,0
506800,0
849294,0
997428,0
621509,0
927054,0
724250,0
94455,0
129248,0
227940,0
554597,0
581505,0
246132,0
737563,0
201955,0
750632,0
375330,0
886971,0
41370,0
44827,0
927332,0
728227,0
587964,0
889085,0
495014,0
767308,0
559013,0
988090,0
715317,0
938322,0
245704,0
919111,0
98814,0
293084,0
854193,0
919054,0
523170,0
497431,0
404594,0
785293,0
634201,0
4992,0
578994,0
709991,0
33301,0
469122,0
705507,0
102107,0
175854,0
775276,0
733750,0
487196,0
933834,0
855613,0
982377,0
1021156,0
178924,0
958397,0
62292,0
998553,0
1718,0
286642,0
164963,0
962030,0
733341,0
566765,0
756746,0
187976,0
143850,0
964043,0
139772,0
15058,0
257943,0
229461,0
113220,0
562861,0
737979,0
43697,0
938134,0
658655,0
513090,0
456452,0
675683,0
11417,0
456017,0
422456,0
64780,0
170632,0
117328,0
277206,0
190251,0
1030749,1
358398,0
523461,0
114256,0
17404,0
738883,0
898437,0
284214,0
227597,0
323852,0
281676,0
31150,0
145351,0
12674,0
612521,0
171326,0
393580,0
854529,0
456213,0
268418,0
346612,0
22537,0
58522,0
26628,0
395161,0
278982,0
474542,0
1005360,0
643981,0
1013764,0
964942,0
269093,0
88547,0
28718,0
621322,0
115797,0
596663,0
96574,0
501562,0
476806,0
700100,0
733960,0
